15-dic-2025;;;;;;;;;;;
iShares Core MSCI EM IMI UCITS ETF;;;;;;;;;;;
Inception Date;30/05/2014;;;;;;;;;;
Fund Holdings as of;15/12/2025;;;;;;;;;;
Number of Securities;3.022,00;;;;;;;;;;
Shares Outstanding;709.449.982,00;;;;;;;;;;
;;;;;;;;;;;
Ticker dell'emittente;Nome;Settore;Asset Class;Valore di mercato;Ponderazione (%);Valore nozionale;Nominale;Prezzo;Area Geografica;Cambio;Valuta di mercato
GPIL;GODAWARI POWER AND ISPAT LTD;Materiali;Azionario;1.049.137,35;0,00;1.049.137,35;385.066,00;2,72;India;National Stock Exchange Of India;INR
6196;MARKETECH INTERNATIONAL CORP;IT;Azionario;1.044.551,06;0,00;1.044.551,06;129.000,00;8,10;Taiwan;Taiwan Stock Exchange;TWD
811;XINHUA WINSHARE PUBLISHING AND MED;Comunicazione;Azionario;1.040.649,19;0,00;1.040.649,19;772.000,00;1,35;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
601699;SHANXI LUAN ENVIRONMENTAL ENERGY D;Energia;Azionario;1.041.582,38;0,00;1.041.582,38;588.043,00;1,77;Cina;Shanghai Stock Exchange;CNY
232140;YCC CORP;IT;Azionario;1.042.313,67;0,00;1.042.313,67;109.125,00;9,55;Corea;Korea Exchange (Kosdaq);KRW
069260;TKG HUCHEMS LTD;Materiali;Azionario;1.036.907,62;0,00;1.036.907,62;76.839,00;13,49;Corea;Korea Exchange (Stock Market);KRW
688777;SUPCON TECHNOLOGY LTD A;IT;Azionario;1.037.921,92;0,00;1.037.921,92;148.791,00;6,98;Cina;Shanghai Stock Exchange;CNY
2204;CHINA MOTOR CORP;Consumi Discrezionali;Azionario;1.033.376,51;0,00;1.033.376,51;537.570,00;1,92;Taiwan;Taiwan Stock Exchange;TWD
SOKM.E;SOK MARKETLER TICARET;Generi di largo consumo;Azionario;1.031.897,06;0,00;1.031.897,06;854.683,00;1,21;Turchia;Istanbul Stock Exchange;TRY
1773;SHINY CHEMICAL INDUSTRIAL LTD;Materiali;Azionario;1.033.008,83;0,00;1.033.008,83;235.665,00;4,38;Taiwan;Taiwan Stock Exchange;TWD
3014;INTEGRATED TECHNOLOGY EXPRESS INC;IT;Azionario;1.027.288,52;0,00;1.027.288,52;279.000,00;3,68;Taiwan;Taiwan Stock Exchange;TWD
002078;SHANDONG SUNPAPER LTD A;Materiali;Azionario;1.028.588,31;0,00;1.028.588,31;480.200,00;2,14;Cina;Shenzhen Stock Exchange;CNY
CONCORDBIO;CONCORD BIOTECH LTD;Salute;Azionario;1.028.827,81;0,00;1.028.827,81;68.609,00;15,00;India;National Stock Exchange Of India;INR
2070;SAUDI PHARMACEUTICAL INDUST AND ME;Salute;Azionario;1.023.647,85;0,00;1.023.647,85;140.074,00;7,31;Arabia Saudita;Saudi Stock Exchange;SAR
1808;RUN LONG CONSTRUCTION LTD;Industriali;Azionario;1.023.689,14;0,00;1.023.689,14;1.006.633,00;1,02;Taiwan;Taiwan Stock Exchange;TWD
600027;HUADIAN POWER INTERNATIONAL CORP L;Imprese di servizi di pubblica utilità;Azionario;1.023.917,10;0,00;1.023.917,10;1.360.100,00;0,75;Cina;Shanghai Stock Exchange;CNY
TTW.R;TTW PUBLIC COMPANY LIMITED NON-VOT;Imprese di servizi di pubblica utilità;Azionario;1.025.379,90;0,00;1.025.379,90;3.580.000,00;0,29;Tailandia;Stock Exchange Of Thailand;THB
5009;GLORIA MATERIAL TECHNOLOGY CORP;Materiali;Azionario;1.025.657,91;0,00;1.025.657,91;1.023.000,00;1,00;Taiwan;Gretai Securities Market;TWD
TEXRAIL;TEXMACO RAIL AND ENGINEERING LTD;Industriali;Azionario;1.025.808,43;0,00;1.025.808,43;733.802,00;1,40;India;National Stock Exchange Of India;INR
3306;JNBY DESIGN LTD;Consumi Discrezionali;Azionario;1.025.908,19;0,00;1.025.908,19;399.378,00;2,57;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
HAPPSTMNDS;HAPPIEST MINDS TECHNOLOGIES PVT LT;IT;Azionario;1.025.951,51;0,00;1.025.951,51;189.957,00;5,40;India;National Stock Exchange Of India;INR
--;KWALITY WALLS INDIA LTD;Generi di largo consumo;Azionario;1.020.146,82;0,00;1.020.146,82;2.302.531,00;0,44;India;National Stock Exchange Of India;INR
688599;TRINA SOLAR LTD A;IT;Azionario;1.020.671,04;0,00;1.020.671,04;425.188,00;2,40;Cina;Shanghai Stock Exchange;CNY
1831;MAHARAH HUMAN RESOURCES CO;Industriali;Azionario;1.021.967,83;0,00;1.021.967,83;641.225,00;1,59;Arabia Saudita;Saudi Stock Exchange;SAR
2597;RUENTEX ENGINEERING & CONSTRUCTION;Industriali;Azionario;1.022.669,24;0,00;1.022.669,24;191.520,00;5,34;Taiwan;Taiwan Stock Exchange;TWD
9858;CHINA YOURAN DAIRY GROUP LTD;Generi di largo consumo;Azionario;1.022.747,51;0,00;1.022.747,51;1.719.000,00;0,59;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
300759;PHARMARON BEIJING LTD A;Salute;Azionario;1.022.841,84;0,00;1.022.841,84;249.600,00;4,10;Cina;Shenzhen Stock Exchange;CNY
COP;COP CASH;Liquidità e/o derivati;Contanti;1.018.144,43;0,00;1.018.144,43;3.888.619.373,00;0,03;Colombia;--;COP
BSDE;BUMI SERPONG DAMAI;Immobili;Azionario;1.018.302,31;0,00;1.018.302,31;18.053.200,00;0,06;Indonesia;Indonesia Stock Exchange;IDR
JBMA;JBM AUTO LTD;Consumi Discrezionali;Azionario;1.014.130,29;0,00;1.014.130,29;159.722,00;6,35;India;National Stock Exchange Of India;INR
SARDAEN;SARDA ENERGY AND MINERALS LTD;Materiali;Azionario;1.016.140,60;0,00;1.016.140,60;177.134,00;5,74;India;National Stock Exchange Of India;INR
TARIL;TRANSFORMERS AND RECTIFIERS INDIA;Industriali;Azionario;1.016.720,03;0,00;1.016.720,03;301.178,00;3,38;India;National Stock Exchange Of India;INR
RITES;RITES LTD;Industriali;Azionario;1.010.354,87;0,00;1.010.354,87;401.196,00;2,52;India;National Stock Exchange Of India;INR
195940;HK INNO.N CORP;Salute;Azionario;1.010.798,12;0,00;1.010.798,12;28.160,00;35,89;Corea;Korea Exchange (Kosdaq);KRW
300720;HANILCMT LTD;Materiali;Azionario;1.010.825,76;0,00;1.010.825,76;73.791,00;13,70;Corea;Korea Exchange (Stock Market);KRW
405;YUEXIU REAL ESTATE INVESTMENT TRUS;Immobili;Azionario;1.010.936,97;0,00;1.010.936,97;8.939.842,00;0,11;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
JYOTHYLAB;JYOTHY LABS LTD;Generi di largo consumo;Azionario;1.011.883,28;0,00;1.011.883,28;323.966,00;3,12;India;National Stock Exchange Of India;INR
HAPSENG;HAP SENG CONSOLIDATED;Industriali;Azionario;1.013.313,13;0,00;1.013.313,13;1.420.200,00;0,71;Malesia;Bursa Malaysia;MYR
DOAS.E;DOGUS OTOMOTIV SERVIS VE TICARET A;Consumi Discrezionali;Azionario;1.007.727,16;0,00;1.007.727,16;225.508,00;4,47;Turchia;Istanbul Stock Exchange;TRY
PLUS;DIGIPLUS INTERACTIVE CORP;Consumi Discrezionali;Azionario;1.009.067,76;0,00;1.009.067,76;3.455.940,00;0,29;Filippine;Philippine Stock Exchange Inc.;PHP
SPSETIA;S P SETIA;Immobili;Azionario;1.010.003,67;0,00;1.010.003,67;5.166.800,00;0,20;Malesia;Bursa Malaysia;MYR
002939;CHINA GREATWALL SECURITIES LTD A;Finanziari;Azionario;1.004.328,32;0,00;1.004.328,32;697.300,00;1,44;Cina;Shenzhen Stock Exchange;CNY
3010;ARABIAN CEMENT;Materiali;Azionario;1.002.186,12;0,00;1.002.186,12;175.633,00;5,71;Arabia Saudita;Saudi Stock Exchange;SAR
3080;EASTERN PROVINCE CEMENT;Materiali;Azionario;1.002.346,23;0,00;1.002.346,23;156.835,00;6,39;Arabia Saudita;Saudi Stock Exchange;SAR
BIRLACORPN;BIRLA LTD;Materiali;Azionario;1.002.734,17;0,00;1.002.734,17;83.416,00;12,02;India;National Stock Exchange Of India;INR
TRGYO.E;TORUNLAR GAYRIMENKUL YATIRIM ORTAK;Immobili;Azionario;998.653,46;0,00;998.653,46;573.883,00;1,74;Turchia;Istanbul Stock Exchange;TRY
ESABINDIA;ESAB INDIA LTD;Industriali;Azionario;998.758,62;0,00;998.758,62;14.482,00;68,97;India;National Stock Exchange Of India;INR
336;HUABAO INTERNATIONAL HOLDINGS LTD;Materiali;Azionario;994.232,81;0,00;994.232,81;1.901.000,00;0,52;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
600256;GUANGHUI ENERGY LTD A;Energia;Azionario;994.750,25;0,00;994.750,25;1.381.300,00;0,72;Cina;Shanghai Stock Exchange;CNY
4536;TOPKEY CORP;Consumi Discrezionali;Azionario;995.409,41;0,00;995.409,41;197.000,00;5,05;Taiwan;Taiwan Stock Exchange;TWD
601696;BOC INTERNATIONAL (CHINA) LTD A;Finanziari;Azionario;990.870,93;0,00;990.870,93;477.800,00;2,07;Cina;Shanghai Stock Exchange;CNY
GENIL.E;GEN ILAC VE SAGLIK URUNLERI SANAYI;Salute;Azionario;987.947,90;0,00;987.947,90;214.997,00;4,60;Turchia;Istanbul Stock Exchange;TRY
2392;CHENG UEI PRECISION INDUSTRY LTD;IT;Azionario;988.322,68;0,00;988.322,68;818.000,00;1,21;Taiwan;Taiwan Stock Exchange;TWD
BIKAJI;BIKAJI FOODS INTERNATIONAL LTD;Generi di largo consumo;Azionario;988.969,12;0,00;988.969,12;121.097,00;8,17;India;National Stock Exchange Of India;INR
347850;D&D PHARMATECH INC;Salute;Azionario;989.490,06;0,00;989.490,06;15.942,00;62,07;Corea;Korea Exchange (Kosdaq);KRW
500245;KIRLOSKAR FERROUS INDUSTRIES LTD;Materiali;Azionario;984.659,50;0,00;984.659,50;195.475,00;5,04;India;Bse Ltd;INR
VMART;V MART RETAIL LTD;Consumi Discrezionali;Azionario;984.710,34;0,00;984.710,34;118.654,00;8,30;India;National Stock Exchange Of India;INR
213420;DUK SAN NEOLUX LTD;IT;Azionario;984.921,35;0,00;984.921,35;37.196,00;26,48;Corea;Korea Exchange (Kosdaq);KRW
TABGD.E;TAB GIDA SANAYI VE TICARET AS;Consumi Discrezionali;Azionario;987.350,40;0,00;987.350,40;187.364,00;5,27;Turchia;Istanbul Stock Exchange;TRY
600733;BAIC BLUEPARK NEW ENERGY TECHNOLOG;Consumi Discrezionali;Azionario;981.977,66;0,00;981.977,66;923.000,00;1,06;Cina;Shanghai Stock Exchange;CNY
301269;EMPYREAN TECHNOLOGY LTD A;IT;Azionario;982.302,93;0,00;982.302,93;66.400,00;14,79;Cina;Shenzhen Stock Exchange;CNY
ZAGGLE;ZAGGLE PREPAID OCEAN SERVICES LTD;IT;Azionario;982.885,72;0,00;982.885,72;257.525,00;3,82;India;National Stock Exchange Of India;INR
SWANCORP;SWAN CORP LTD;Consumi Discrezionali;Azionario;983.006,57;0,00;983.006,57;193.056,00;5,09;India;National Stock Exchange Of India;INR
2520;KINDOM CONSTRUCTION LTD;Immobili;Azionario;983.861,52;0,00;983.861,52;943.800,00;1,04;Taiwan;Taiwan Stock Exchange;TWD
BFIN;BFI FINANCE INDONESIA;Finanziari;Azionario;977.947,07;0,00;977.947,07;22.635.400,00;0,04;Indonesia;Indonesia Stock Exchange;IDR
IONEXCHANG;ION EXCHANGE INDIA LTD;Industriali;Azionario;978.046,99;0,00;978.046,99;232.187,00;4,21;India;National Stock Exchange Of India;INR
LEVE3;MAHLE-METAL LEVE SA;Consumi Discrezionali;Azionario;979.068,77;0,00;979.068,77;155.434,00;6,30;Brasile;XBSP;BRL
1707;GRAPE KING BIO LTD;Generi di largo consumo;Azionario;979.948,04;0,00;979.948,04;243.000,00;4,03;Taiwan;Taiwan Stock Exchange;TWD
INGERRAND;INGERSOLL RAND INDIA LTD;Industriali;Azionario;974.676,05;0,00;974.676,05;24.813,00;39,28;India;National Stock Exchange Of India;INR
LUMAXTECH;LUMAX AUTO TECHNOLOGIES LTD;Consumi Discrezionali;Azionario;971.708,08;0,00;971.708,08;55.954,00;17,37;India;National Stock Exchange Of India;INR
AYGAZ.E;AYGAZ A;Imprese di servizi di pubblica utilità;Azionario;971.819,58;0,00;971.819,58;193.264,00;5,03;Turchia;Istanbul Stock Exchange;TRY
JAZEERA;JAZEERA AIRWAYS;Industriali;Azionario;972.137,37;0,00;972.137,37;171.860,00;5,66;Kuwait;Kuwait Stock Exchange;KWD
4009;MIDDLE EAST HEALTHCARE;Salute;Azionario;972.168,27;0,00;972.168,27;103.804,00;9,37;Arabia Saudita;Saudi Stock Exchange;SAR
009240;HANSSEM LTD;Consumi Discrezionali;Azionario;969.984,42;0,00;969.984,42;30.850,00;31,44;Corea;Korea Exchange (Stock Market);KRW
601916;CHINA ZHESHANG BANK LTD A;Finanziari;Azionario;970.647,44;0,00;970.647,44;2.204.356,00;0,44;Cina;Shanghai Stock Exchange;CNY
3003;CITY CEMENT;Materiali;Azionario;970.676,55;0,00;970.676,55;283.430,00;3,42;Arabia Saudita;Saudi Stock Exchange;SAR
KIRLPNU;KIRLOSKAR PNEUMATIC CO LTD;Industriali;Azionario;964.958,03;0,00;964.958,03;83.792,00;11,52;India;National Stock Exchange Of India;INR
BCPG.R;BCPG PCL NON-VOTING DR;Imprese di servizi di pubblica utilità;Azionario;965.055,61;0,00;965.055,61;4.097.900,00;0,24;Tailandia;Stock Exchange Of Thailand;THB
000210;DL LTD;Materiali;Azionario;958.579,52;0,00;958.579,52;35.163,00;27,26;Corea;Korea Exchange (Stock Market);KRW
323;MAANSHAN IRON AND STEEL LTD H;Materiali;Azionario;958.726,28;0,00;958.726,28;3.148.000,00;0,30;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
MAHSING;MAH SING GROUP;Immobili;Azionario;958.735,74;0,00;958.735,74;4.003.700,00;0,24;Malesia;Bursa Malaysia;MYR
600918;ZHONGTAI SECURITIES LTD A;Finanziari;Azionario;958.862,52;0,00;958.862,52;998.600,00;0,96;Cina;Shanghai Stock Exchange;CNY
603806;HANGZHOU FIRST APPLIED MATERIAL LT;IT;Azionario;959.418,13;0,00;959.418,13;497.382,00;1,93;Cina;Shanghai Stock Exchange;CNY
ALARK.E;ALARKO HOLDING A;Industriali;Azionario;959.567,46;0,00;959.567,46;410.322,00;2,34;Turchia;Istanbul Stock Exchange;TRY
1866;CHINA XLX FERTILISER LTD;Materiali;Azionario;960.758,33;0,00;960.758,33;895.398,00;1,07;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
BRSAN.E;BORUSAN MANNESMANN BORU SANAYI VE;Materiali;Azionario;961.128,65;0,00;961.128,65;81.262,00;11,83;Turchia;Istanbul Stock Exchange;TRY
601688;HUATAI SECURITIES LTD A;Finanziari;Azionario;952.989,83;0,00;952.989,83;295.169,00;3,23;Cina;Shanghai Stock Exchange;CNY
WAAREERTL;WAAREE RENEWABLE TECHNOLOGIES LTD;Industriali;Azionario;953.992,28;0,00;953.992,28;89.430,00;10,67;India;National Stock Exchange Of India;INR
SPRC.R;STAR PETROLEUM REFINING PCL NON-VO;Energia;Azionario;949.918,05;0,00;949.918,05;4.974.800,00;0,19;Tailandia;Stock Exchange Of Thailand;THB
601577;BANK OF CHANGSHA LTD A;Finanziari;Azionario;950.228,05;0,00;950.228,05;695.400,00;1,37;Cina;Shanghai Stock Exchange;CNY
BLUEDART;BLUE DART EXPRESS LTD;Industriali;Azionario;950.685,47;0,00;950.685,47;15.893,00;59,82;India;National Stock Exchange Of India;INR
HEKTS.E;HEKTAS TICARET A;Materiali;Azionario;950.753,80;0,00;950.753,80;12.685.730,00;0,07;Turchia;Istanbul Stock Exchange;TRY
AFE;AECI LTD;Materiali;Azionario;947.903,26;0,00;947.903,26;183.078,00;5,18;Sud Africa;Johannesburg Stock Exchange;ZAR
AMANAT;AMANAT HOLDING;Finanziari;Azionario;942.701,11;0,00;942.701,11;2.704.963,00;0,35;Emirati Arabi Uniti;Dubai Financial Market;AED
KSCL;KAVERI SEED COMPANY LTD;Generi di largo consumo;Azionario;941.403,79;0,00;941.403,79;87.522,00;10,76;India;National Stock Exchange Of India;INR
2877;CHINA SHINEWAY PHARMACEUTICAL LTD;Salute;Azionario;935.365,89;0,00;935.365,89;873.826,00;1,07;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
TVO.R;THAI VEGETABLE OIL NON-VOTING DR P;Generi di largo consumo;Azionario;935.607,87;0,00;935.607,87;1.354.799,00;0,69;Tailandia;Stock Exchange Of Thailand;THB
600642;SHENERGY LTD A;Imprese di servizi di pubblica utilità;Azionario;936.831,46;0,00;936.831,46;823.400,00;1,14;Cina;Shanghai Stock Exchange;CNY
BLDN;BALADNA COMPANY;Generi di largo consumo;Azionario;938.097,61;0,00;938.097,61;2.530.084,00;0,37;Qatar;Qatar Exchange;QAR
GRWRHITECH;GARWARE HI-TECH FILMS LTD;Materiali;Azionario;932.271,48;0,00;932.271,48;23.268,00;40,07;India;National Stock Exchange Of India;INR
1231;LIAN HWA FOODS CORP;Generi di largo consumo;Azionario;934.290,42;0,00;934.290,42;302.137,00;3,09;Taiwan;Taiwan Stock Exchange;TWD
V2RETAIL;V2 RETAIL LTD;Consumi Discrezionali;Azionario;934.343,14;0,00;934.343,14;37.894,00;24,66;India;National Stock Exchange Of India;INR
38;FIRST TRACTOR LTD H;Industriali;Azionario;929.592,20;0,00;929.592,20;802.000,00;1,16;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
9938;TAIWAN PAIHO LTD;Consumi Discrezionali;Azionario;930.317,61;0,00;930.317,61;557.986,00;1,67;Taiwan;Taiwan Stock Exchange;TWD
002459;JA SOLAR TECHNOLOGY LTD A;IT;Azionario;930.560,94;0,00;930.560,94;580.788,00;1,60;Cina;Shenzhen Stock Exchange;CNY
002223;JIANGSU YUYUE MEDICAL EQUIPMENT &;Salute;Azionario;931.167,09;0,00;931.167,09;182.200,00;5,11;Cina;Shenzhen Stock Exchange;CNY
BALUFORGE;BALU FORGE INDUSTRIES LTD;Industriali;Azionario;927.382,06;0,00;927.382,06;128.780,00;7,20;India;National Stock Exchange Of India;INR
ARVINDFASN;ARVIND FASHIONS LTD;Consumi Discrezionali;Azionario;928.601,07;0,00;928.601,07;169.887,00;5,47;India;National Stock Exchange Of India;INR
SCC;SEMIRARA MINING AND POWER;Energia;Azionario;923.162,33;0,00;923.162,33;1.919.300,00;0,48;Filippine;Philippine Stock Exchange Inc.;PHP
RECV3;PETRORECONCAVO SA;Energia;Azionario;924.256,61;0,00;924.256,61;464.061,00;1,99;Brasile;XBSP;BRL
002129;TCL ZHONGHUAN RENEWABLE ENERGY TEC;IT;Azionario;924.730,94;0,00;924.730,94;772.271,00;1,20;Cina;Shenzhen Stock Exchange;CNY
AGHC;ARABI HOLDING GROUP;Industriali;Azionario;924.969,70;0,00;924.969,70;873.456,00;1,06;Kuwait;Kuwait Stock Exchange;KWD
1536;HOTA INDUSTRIAL MFG LTD;Consumi Discrezionali;Azionario;919.381,02;0,00;919.381,02;491.305,00;1,87;Taiwan;Taiwan Stock Exchange;TWD
1320;SAUDI STEEL PIPE;Materiali;Azionario;918.410,75;0,00;918.410,75;84.336,00;10,89;Arabia Saudita;Saudi Stock Exchange;SAR
PRAJIND;PRAJ INDUSTRIES LTD;Industriali;Azionario;912.354,91;0,00;912.354,91;247.589,00;3,68;India;National Stock Exchange Of India;INR
3633;ZHONGYU ENERGY HOLDINGS LTD;Imprese di servizi di pubblica utilità;Azionario;913.190,14;0,00;913.190,14;2.520.000,00;0,36;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
603568;ZHEJIANG WEIMING ENVIRONMENT PROTE;Industriali;Azionario;914.727,10;0,00;914.727,10;285.200,00;3,21;Cina;Shanghai Stock Exchange;CNY
600839;SICHUAN CHANGHONG ELECTRIC LTD A;Consumi Discrezionali;Azionario;909.116,99;0,00;909.116,99;723.200,00;1,26;Cina;Shanghai Stock Exchange;CNY
HONASA;HONASA CONSUMER LTD;Generi di largo consumo;Azionario;912.058,65;0,00;912.058,65;322.190,00;2,83;India;National Stock Exchange Of India;INR
900925;SHANGHAI MECHANICAL & ELECTRICAL I;Industriali;Azionario;906.978,02;0,00;906.978,02;620.368,00;1,46;Cina;Shanghai Stock Exchange;USD
056190;SFA ENGINEERING CORP;Industriali;Azionario;905.631,47;0,00;905.631,47;55.276,00;16,38;Corea;Korea Exchange (Kosdaq);KRW
4919;NUVOTON TECHNOLOGY CORP;IT;Azionario;900.329,95;0,00;900.329,95;540.000,00;1,67;Taiwan;Taiwan Stock Exchange;TWD
4163;AL DAWAA MEDICAL SERVICES;Generi di largo consumo;Azionario;900.815,30;0,00;900.815,30;62.766,00;14,35;Arabia Saudita;Saudi Stock Exchange;SAR
UNISEM;UNISEM M;IT;Azionario;901.969,95;0,00;901.969,95;1.125.400,00;0,80;Malesia;Bursa Malaysia;MYR
DEYAAR;DEYAAR DEVELOPMENT;Immobili;Azionario;896.008,39;0,00;896.008,39;3.134.152,00;0,29;Emirati Arabi Uniti;Dubai Financial Market;AED
2897;O-BANK LTD;Finanziari;Azionario;896.095,13;0,00;896.095,13;3.062.000,00;0,29;Taiwan;Taiwan Stock Exchange;TWD
6017;JAHEZ INTERNATIONAL;Consumi Discrezionali;Azionario;896.825,39;0,00;896.825,39;211.368,00;4,24;Arabia Saudita;Saudi Stock Exchange;SAR
ELECTCAST;ELECTROSTEEL CASTINGS LTD;Industriali;Azionario;897.299,69;0,00;897.299,69;1.084.815,00;0,83;India;National Stock Exchange Of India;INR
HANA.R;HANA MICROELECTRONICS NON-VOTING D;IT;Azionario;898.553,58;0,00;898.553,58;1.711.200,00;0,53;Tailandia;Stock Exchange Of Thailand;THB
2283;FIRST MILLING CO;Generi di largo consumo;Azionario;894.079,86;0,00;894.079,86;69.628,00;12,84;Arabia Saudita;Saudi Stock Exchange;SAR
GRND3;GRENDENE SA;Consumi Discrezionali;Azionario;895.964,52;0,00;895.964,52;906.451,00;0,99;Brasile;XBSP;BRL
OTKAR.E;OTOKAR OTOMOTIV SAVUNMA SANAYI;Industriali;Azionario;889.689,63;0,00;889.689,63;76.241,00;11,67;Turchia;Istanbul Stock Exchange;TRY
6589;EIRGENIX INC;Salute;Azionario;888.789,71;0,00;888.789,71;425.000,00;2,09;Taiwan;Taiwan Stock Exchange;TWD
004490;SEBANG GLOBAL BATTERY LTD;Consumi Discrezionali;Azionario;889.294,43;0,00;889.294,43;19.612,00;45,34;Corea;Korea Exchange (Stock Market);KRW
EA.R;ENERGY ABSOLUTE NON-VOTING DR PCL;Imprese di servizi di pubblica utilità;Azionario;889.359,03;0,00;889.359,03;9.840.100,00;0,09;Tailandia;Stock Exchange Of Thailand;THB
8454;MOMO COM INC;Consumi Discrezionali;Azionario;883.588,63;0,00;883.588,63;132.300,00;6,68;Taiwan;Taiwan Stock Exchange;TWD
SIDO;INDUSTRI JAMU DAN FARMASI SIDO MUN;Generi di largo consumo;Azionario;885.214,79;0,00;885.214,79;26.822.008,00;0,03;Indonesia;Indonesia Stock Exchange;IDR
8081;GLOBAL MIXED-MODE TECHNOLOGY INC;IT;Azionario;879.991,07;0,00;879.991,07;134.000,00;6,57;Taiwan;Taiwan Stock Exchange;TWD
BANK;BANK ALADIN SYARIAH;Finanziari;Azionario;881.275,97;0,00;881.275,97;15.298.400,00;0,06;Indonesia;Indonesia Stock Exchange;IDR
688608;BESTECHNIC (SHANGHAI) LTD A;IT;Azionario;881.803,03;0,00;881.803,03;28.280,00;31,18;Cina;Shanghai Stock Exchange;CNY
GLOBAL.R;SIAM GLOBAL HOUSE NON-VOTING DR PC;Consumi Discrezionali;Azionario;881.964,11;0,00;881.964,11;4.398.971,00;0,20;Tailandia;Stock Exchange Of Thailand;THB
RCF;RASHTRIYA CHEMICALS AND FERTILIZER;Materiali;Azionario;882.532,27;0,00;882.532,27;569.851,00;1,55;India;National Stock Exchange Of India;INR
ULKER.E;ULKER BISKUVI SANAYI A;Generi di largo consumo;Azionario;882.657,98;0,00;882.657,98;327.427,00;2,70;Turchia;Istanbul Stock Exchange;TRY
909;MING YUAN CLOUD GROUP HOLDINGS LTD;IT;Azionario;878.721,91;0,00;878.721,91;2.213.000,00;0,40;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
600157;WINTIME ENERGY GROUP LTD A;Imprese di servizi di pubblica utilità;Azionario;873.932,37;0,00;873.932,37;3.821.500,00;0,23;Cina;Shanghai Stock Exchange;CNY
000728;GUOYUAN SECURITIES LTD A;Finanziari;Azionario;875.849,52;0,00;875.849,52;745.600,00;1,17;Cina;Shenzhen Stock Exchange;CNY
NUHCM.E;NUH CIMENTO SANAYI A;Materiali;Azionario;870.418,61;0,00;870.418,61;158.483,00;5,49;Turchia;Istanbul Stock Exchange;TRY
EAT;AMREST HOLDINGS;Consumi Discrezionali;Azionario;866.760,10;0,00;866.760,10;222.753,00;3,89;Polonia;Warsaw Stock Exchange/Equities/Main Market;PLN
2543;HWANG CHANG GENERAL CONTRACTOR LTD;Industriali;Azionario;868.819,99;0,00;868.819,99;446.780,00;1,94;Taiwan;Taiwan Stock Exchange;TWD
ABUK;ABU QIR FERTILIZERS AND CHEMICAL I;Materiali;Azionario;866.354,90;0,00;866.354,90;861.451,00;1,01;Egitto;Egyptian Exchange;EGP
3868;XINYI ENERGY HOLDINGS LTD;Imprese di servizi di pubblica utilità;Azionario;860.362,76;0,00;860.362,76;5.822.000,00;0,15;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
GREATEC;GREATECH TECHNOLOGY;IT;Azionario;861.783,26;0,00;861.783,26;2.246.400,00;0,38;Malesia;Bursa Malaysia;MYR
2476;G SHANK ENTERPRISE LTD;Industriali;Azionario;858.718,14;0,00;858.718,14;303.000,00;2,83;Taiwan;Taiwan Stock Exchange;TWD
FRAS3;FRAS-LE SA;Consumi Discrezionali;Azionario;859.430,37;0,00;859.430,37;193.542,00;4,44;Brasile;XBSP;BRL
2285;CHERVON HOLDINGS LTD;Consumi Discrezionali;Azionario;859.835,90;0,00;859.835,90;307.500,00;2,80;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
TTKPRESTIG;TTK PRESTIGE LTD;Consumi Discrezionali;Azionario;860.010,90;0,00;860.010,90;122.634,00;7,01;India;National Stock Exchange Of India;INR
SWSOLAR;STERLING AND WILSON RENEWABLE ENER;Industriali;Azionario;853.569,28;0,00;853.569,28;364.768,00;2,34;India;National Stock Exchange Of India;INR
BRKM5;BRASKEM PREF CLASS A SA;Materiali;Azionario;854.845,44;0,00;854.845,44;595.910,00;1,43;Brasile;XBSP;BRL
601238;GUANGZHOU AUTOMOBILE GROUP LTD A;Consumi Discrezionali;Azionario;855.900,80;0,00;855.900,80;729.500,00;1,17;Cina;Shanghai Stock Exchange;CNY
204270;JNTC LTD;IT;Azionario;850.746,38;0,00;850.746,38;57.936,00;14,68;Corea;Korea Exchange (Kosdaq);KRW
ATT;GRUPA AZOTY SA;Materiali;Azionario;851.549,76;0,00;851.549,76;174.575,00;4,88;Polonia;Warsaw Stock Exchange/Equities/Main Market;PLN
300223;INGENIC SEMICONDUCTOR LTD A;IT;Azionario;852.915,92;0,00;852.915,92;64.400,00;13,24;Cina;Shenzhen Stock Exchange;CNY
ESSA;ESSA INDUSTRIES INDONESIA;Materiali;Azionario;853.024,99;0,00;853.024,99;21.703.300,00;0,04;Indonesia;Indonesia Stock Exchange;IDR
1736;JOHNSON HEALTH TECH LTD;Consumi Discrezionali;Azionario;847.681,59;0,00;847.681,59;171.000,00;4,96;Taiwan;Taiwan Stock Exchange;TWD
